frame,rps
584,157.69184701715182
585,160.52123692304014
586,158.08456237721663
587,161.16763950498063
588,165.01918769947656
589,162.16262246379347
590,162.88758885303426
591,167.34111216903
592,167.44925818175705
593,166.93261434671214
594,171.56100251325765
595,163.69436717729602
596,171.5365297356588
597,172.11842395969123
598,171.2642834494361
599,172.7901437163796
600,170.46852251451782
601,172.75993142636997
602,173.09287772929196
603,176.45718746231523
604,173.4778493806702
605,177.87041249289632
606,154.0375839762965
607,176.28520146402414
608,176.03542463068436
609,178.06649817058008
610,175.59059870510765
611,177.1082275906113
612,175.24525997034374
613,176.10226832392672
614,180.89867886552045
615,177.61202033717078
616,178.07740705426264
617,175.37433252387964
618,174.40613193926703
619,169.56629798602728
620,164.80770389975729
621,158.0615023211531
622,155.74180150733417
623,149.18139229953906
624,145.9764704303604
625,148.38497921549435
626,167.10845137049117
627,95.26617600533486
628,134.02156880456351
629,113.2470610832711
630,128.0567931899296
631,110.20910690125044
632,123.48481960276493
633,99.53784193440191
634,203.55627039102114
635,14.95406785613363
636,99.44727035831444
637,97.2346732320527
638,96.12981218048704
